,date,departamento,new_cases,new_deaths,median_age,population
470,2020-08-23,ANTIOQUIA,1537,44.0,31.3,6677930
471,2020-08-24,ANTIOQUIA,826,34.0,31.3,6677930
472,2020-08-25,ANTIOQUIA,933,41.0,31.3,6677930
473,2020-08-26,ANTIOQUIA,1882,20.0,31.3,6677930
474,2020-08-27,ANTIOQUIA,1495,43.0,31.3,6677930
475,2020-08-28,ANTIOQUIA,1415,40.0,31.3,6677930
476,2020-08-29,ANTIOQUIA,1229,35.0,31.3,6677930
477,2020-08-30,ANTIOQUIA,846,29.0,31.3,6677930
478,2020-08-31,ANTIOQUIA,1211,33.0,31.3,6677930
479,2020-09-01,ANTIOQUIA,914,26.0,31.3,6677930
480,2020-09-02,ANTIOQUIA,1339,31.0,31.3,6677930
481,2020-09-03,ANTIOQUIA,1517,25.0,31.3,6677930
482,2020-09-04,ANTIOQUIA,1659,25.0,31.3,6677930
483,2020-09-05,ANTIOQUIA,1575,29.0,31.3,6677930
484,2020-09-06,ANTIOQUIA,1279,34.0,31.3,6677930
485,2020-09-07,ANTIOQUIA,666,28.0,31.3,6677930
486,2020-09-08,ANTIOQUIA,607,24.0,31.3,6677930
487,2020-09-09,ANTIOQUIA,1180,34.0,31.3,6677930
488,2020-09-10,ANTIOQUIA,937,19.0,31.3,6677930
489,2020-09-11,ANTIOQUIA,1129,26.0,31.3,6677930
490,2020-09-12,ANTIOQUIA,720,28.0,31.3,6677930
491,2020-09-13,ANTIOQUIA,1196,29.0,31.3,6677930
492,2020-09-14,ANTIOQUIA,1340,14.0,31.3,6677930
493,2020-09-15,ANTIOQUIA,1082,23.0,31.3,6677930
494,2020-09-16,ANTIOQUIA,1570,25.0,31.3,6677930
495,2020-09-17,ANTIOQUIA,1199,24.0,31.3,6677930
496,2020-09-18,ANTIOQUIA,990,25.0,31.3,6677930
497,2020-09-19,ANTIOQUIA,694,21.0,31.3,6677930
498,2020-09-20,ANTIOQUIA,1412,18.0,31.3,6677930
499,2020-09-21,ANTIOQUIA,1291,22.0,31.3,6677930
500,2020-09-22,ANTIOQUIA,902,22.0,31.3,6677930
501,2020-09-23,ANTIOQUIA,1221,29.0,31.3,6677930
502,2020-09-24,ANTIOQUIA,1022,18.0,31.3,6677930
503,2020-09-25,ANTIOQUIA,1297,21.0,31.3,6677930
504,2020-09-26,ANTIOQUIA,1220,23.0,31.3,6677930
505,2020-09-27,ANTIOQUIA,1603,35.0,31.3,6677930
506,2020-09-28,ANTIOQUIA,406,23.0,31.3,6677930
507,2020-09-29,ANTIOQUIA,1306,25.0,31.3,6677930
508,2020-09-30,ANTIOQUIA,919,23.0,31.3,6677930
509,2020-10-01,ANTIOQUIA,997,35.0,31.3,6677930
510,2020-10-02,ANTIOQUIA,971,28.0,31.3,6677930
511,2020-10-03,ANTIOQUIA,1033,19.0,31.3,6677930
512,2020-10-04,ANTIOQUIA,2097,34.0,31.3,6677930
513,2020-10-05,ANTIOQUIA,319,29.0,31.3,6677930
514,2020-10-06,ANTIOQUIA,1196,23.0,31.3,6677930
515,2020-10-07,ANTIOQUIA,1080,27.0,31.3,6677930
516,2020-10-08,ANTIOQUIA,1942,16.0,31.3,6677930
517,2020-10-09,ANTIOQUIA,2302,23.0,31.3,6677930
518,2020-10-10,ANTIOQUIA,2654,31.0,31.3,6677930
519,2020-10-11,ANTIOQUIA,1940,34.0,31.3,6677930
520,2020-10-12,ANTIOQUIA,2630,22.0,31.3,6677930
521,2020-10-13,ANTIOQUIA,1030,34.0,31.3,6677930
522,2020-10-14,ANTIOQUIA,1083,27.0,31.3,6677930
523,2020-10-15,ANTIOQUIA,1498,29.0,31.3,6677930
524,2020-10-16,ANTIOQUIA,1881,25.0,31.3,6677930
525,2020-10-17,ANTIOQUIA,1593,28.0,31.3,6677930
526,2020-10-18,ANTIOQUIA,2104,22.0,31.3,6677930
527,2020-10-19,ANTIOQUIA,1663,36.0,31.3,6677930
528,2020-10-20,ANTIOQUIA,893,29.0,31.3,6677930
529,2020-10-21,ANTIOQUIA,1365,30.0,31.3,6677930
530,2020-10-22,ANTIOQUIA,1739,29.0,31.3,6677930
531,2020-10-23,ANTIOQUIA,2176,38.0,31.3,6677930
532,2020-10-24,ANTIOQUIA,1863,30.0,31.3,6677930
533,2020-10-25,ANTIOQUIA,2734,24.0,31.3,6677930
534,2020-10-26,ANTIOQUIA,1944,40.0,31.3,6677930
535,2020-10-27,ANTIOQUIA,2134,31.0,31.3,6677930
536,2020-10-28,ANTIOQUIA,2110,32.0,31.3,6677930
537,2020-10-29,ANTIOQUIA,2662,41.0,31.3,6677930
538,2020-10-30,ANTIOQUIA,2521,38.0,31.3,6677930
539,2020-10-31,ANTIOQUIA,2098,29.0,31.3,6677930
540,2020-11-01,ANTIOQUIA,1398,32.0,31.3,6677930
541,2020-11-02,ANTIOQUIA,2403,25.0,31.3,6677930
542,2020-11-03,ANTIOQUIA,1125,41.0,31.3,6677930
543,2020-11-04,ANTIOQUIA,2008,44.0,31.3,6677930
544,2020-11-05,ANTIOQUIA,2375,36.0,31.3,6677930
545,2020-11-06,ANTIOQUIA,1788,34.0,31.3,6677930
546,2020-11-07,ANTIOQUIA,1816,33.0,31.3,6677930
547,2020-11-08,ANTIOQUIA,1704,32.0,31.3,6677930
548,2020-11-09,ANTIOQUIA,561,28.0,31.3,6677930
549,2020-11-10,ANTIOQUIA,1628,27.0,31.3,6677930
550,2020-11-11,ANTIOQUIA,1652,37.0,31.3,6677930
551,2020-11-12,ANTIOQUIA,1594,31.0,31.3,6677930
552,2020-11-13,ANTIOQUIA,1709,30.0,31.3,6677930
553,2020-11-14,ANTIOQUIA,1734,26.0,31.3,6677930
554,2020-11-15,ANTIOQUIA,1545,28.0,31.3,6677930
555,2020-11-16,ANTIOQUIA,648,28.0,31.3,6677930
556,2020-11-17,ANTIOQUIA,976,26.0,31.3,6677930
557,2020-11-18,ANTIOQUIA,671,30.0,31.3,6677930
558,2020-11-19,ANTIOQUIA,1510,43.0,31.3,6677930
559,2020-11-20,ANTIOQUIA,1723,23.0,31.3,6677930
560,2020-11-21,ANTIOQUIA,1542,37.0,31.3,6677930
561,2020-11-22,ANTIOQUIA,1323,33.0,31.3,6677930
562,2020-11-23,ANTIOQUIA,1117,22.0,31.3,6677930
563,2020-11-24,ANTIOQUIA,1561,36.0,31.3,6677930
564,2020-11-25,ANTIOQUIA,1291,25.0,31.3,6677930
565,2020-11-26,ANTIOQUIA,1326,33.0,31.3,6677930
566,2020-11-27,ANTIOQUIA,1797,39.0,31.3,6677930
567,2020-11-28,ANTIOQUIA,1203,30.0,31.3,6677930
568,2020-11-29,ANTIOQUIA,1617,30.0,31.3,6677930
569,2020-11-30,ANTIOQUIA,1168,25.0,31.3,6677930
570,2020-12-01,ANTIOQUIA,1486,23.0,31.3,6677930
571,2020-12-02,ANTIOQUIA,1417,22.0,31.3,6677930
572,2020-12-03,ANTIOQUIA,1298,22.0,31.3,6677930
573,2020-12-04,ANTIOQUIA,1241,23.0,31.3,6677930
574,2020-12-05,ANTIOQUIA,1487,26.0,31.3,6677930
575,2020-12-06,ANTIOQUIA,1058,26.0,31.3,6677930
576,2020-12-07,ANTIOQUIA,750,25.0,31.3,6677930
577,2020-12-08,ANTIOQUIA,766,28.0,31.3,6677930
578,2020-12-09,ANTIOQUIA,1001,26.0,31.3,6677930
579,2020-12-10,ANTIOQUIA,1271,28.0,31.3,6677930
580,2020-12-11,ANTIOQUIA,1224,32.0,31.3,6677930
581,2020-12-12,ANTIOQUIA,1504,18.0,31.3,6677930
582,2020-12-13,ANTIOQUIA,1552,32.0,31.3,6677930
583,2020-12-14,ANTIOQUIA,1602,20.0,31.3,6677930
584,2020-12-15,ANTIOQUIA,1512,32.0,31.3,6677930
585,2020-12-16,ANTIOQUIA,1821,24.0,31.3,6677930
586,2020-12-17,ANTIOQUIA,1839,35.0,31.3,6677930
587,2020-12-18,ANTIOQUIA,1869,38.0,31.3,6677930
588,2020-12-19,ANTIOQUIA,2030,27.0,31.3,6677930
589,2020-12-20,ANTIOQUIA,2050,25.0,31.3,6677930
590,2020-12-21,ANTIOQUIA,2010,35.0,31.3,6677930
591,2020-12-22,ANTIOQUIA,1944,28.0,31.3,6677930
592,2020-12-23,ANTIOQUIA,1993,29.0,31.3,6677930
593,2020-12-24,ANTIOQUIA,1966,34.0,31.3,6677930
594,2020-12-25,ANTIOQUIA,1998,33.0,31.3,6677930
595,2020-12-26,ANTIOQUIA,1866,21.0,31.3,6677930
596,2020-12-27,ANTIOQUIA,1363,27.0,31.3,6677930
597,2020-12-28,ANTIOQUIA,753,33.0,31.3,6677930
598,2020-12-29,ANTIOQUIA,1253,46.0,31.3,6677930
599,2020-12-30,ANTIOQUIA,1699,36.0,31.3,6677930
600,2020-12-31,ANTIOQUIA,2041,43.0,31.3,6677930
601,2021-01-01,ANTIOQUIA,2117,29.0,31.3,6677930
602,2021-01-02,ANTIOQUIA,2848,35.0,31.3,6677930
603,2021-01-03,ANTIOQUIA,2275,40.0,31.3,6677930
604,2021-01-04,ANTIOQUIA,2787,31.0,31.3,6677930
605,2021-01-05,ANTIOQUIA,2317,42.0,31.3,6677930
606,2021-01-06,ANTIOQUIA,2390,38.0,31.3,6677930
607,2021-01-07,ANTIOQUIA,2487,40.0,31.3,6677930
608,2021-01-08,ANTIOQUIA,2711,32.0,31.3,6677930
609,2021-01-09,ANTIOQUIA,3117,51.0,31.3,6677930
610,2021-01-10,ANTIOQUIA,2838,40.0,31.3,6677930
611,2021-01-11,ANTIOQUIA,2533,43.0,31.3,6677930
612,2021-01-12,ANTIOQUIA,2480,34.0,31.3,6677930
613,2021-01-13,ANTIOQUIA,1935,47.0,31.3,6677930
614,2021-01-14,ANTIOQUIA,2224,37.0,31.3,6677930
615,2021-01-15,ANTIOQUIA,2720,53.0,31.3,6677930
616,2021-01-16,ANTIOQUIA,2316,49.0,31.3,6677930
617,2021-01-17,ANTIOQUIA,2404,55.0,31.3,6677930
618,2021-01-18,ANTIOQUIA,2412,40.0,31.3,6677930
619,2021-01-19,ANTIOQUIA,2374,50.0,31.3,6677930
620,2021-01-20,ANTIOQUIA,1827,42.0,31.3,6677930
621,2021-01-21,ANTIOQUIA,1947,44.0,31.3,6677930
622,2021-01-22,ANTIOQUIA,1721,44.0,31.3,6677930
623,2021-01-23,ANTIOQUIA,1808,31.0,31.3,6677930
624,2021-01-24,ANTIOQUIA,1659,43.0,31.3,6677930
625,2021-01-25,ANTIOQUIA,1239,43.0,31.3,6677930
626,2021-01-26,ANTIOQUIA,1153,52.0,31.3,6677930
627,2021-01-27,ANTIOQUIA,1104,35.0,31.3,6677930
628,2021-01-28,ANTIOQUIA,1198,40.0,31.3,6677930
629,2021-01-29,ANTIOQUIA,1245,32.0,31.3,6677930
630,2021-01-30,ANTIOQUIA,1170,42.0,31.3,6677930
631,2021-01-31,ANTIOQUIA,1027,46.0,31.3,6677930
632,2021-02-01,ANTIOQUIA,997,31.0,31.3,6677930
633,2021-02-02,ANTIOQUIA,847,31.0,31.3,6677930
634,2021-02-03,ANTIOQUIA,810,36.0,31.3,6677930
635,2021-02-04,ANTIOQUIA,794,29.0,31.3,6677930
636,2021-02-05,ANTIOQUIA,783,30.0,31.3,6677930
637,2021-02-06,ANTIOQUIA,807,26.0,31.3,6677930
638,2021-02-07,ANTIOQUIA,654,26.0,31.3,6677930
639,2021-02-08,ANTIOQUIA,656,18.0,31.3,6677930
640,2021-02-09,ANTIOQUIA,531,27.0,31.3,6677930
641,2021-02-10,ANTIOQUIA,663,32.0,31.3,6677930
642,2021-02-11,ANTIOQUIA,692,21.0,31.3,6677930
643,2021-02-12,ANTIOQUIA,621,25.0,31.3,6677930
644,2021-02-13,ANTIOQUIA,598,23.0,31.3,6677930
645,2021-02-14,ANTIOQUIA,634,29.0,31.3,6677930
646,2021-02-15,ANTIOQUIA,554,13.0,31.3,6677930
647,2021-02-16,ANTIOQUIA,522,22.0,31.3,6677930
648,2021-02-17,ANTIOQUIA,508,18.0,31.3,6677930
649,2021-02-18,ANTIOQUIA,616,25.0,31.3,6677930
650,2021-02-19,ANTIOQUIA,679,16.0,31.3,6677930
651,2021-02-20,ANTIOQUIA,740,16.0,31.3,6677930
652,2021-02-21,ANTIOQUIA,809,23.0,31.3,6677930
653,2021-02-22,ANTIOQUIA,832,25.0,31.3,6677930
654,2021-02-23,ANTIOQUIA,762,20.0,31.3,6677930
655,2021-02-24,ANTIOQUIA,705,30.0,31.3,6677930
656,2021-02-25,ANTIOQUIA,651,18.0,31.3,6677930
657,2021-02-26,ANTIOQUIA,498,21.0,31.3,6677930
658,2021-02-27,ANTIOQUIA,511,21.0,31.3,6677930
659,2021-02-28,ANTIOQUIA,504,27.0,31.3,6677930
660,2021-03-01,ANTIOQUIA,493,23.0,31.3,6677930
661,2021-03-02,ANTIOQUIA,443,12.0,31.3,6677930
662,2021-03-03,ANTIOQUIA,451,24.0,31.3,6677930
663,2021-03-04,ANTIOQUIA,491,15.0,31.3,6677930
664,2021-03-05,ANTIOQUIA,486,18.0,31.3,6677930
665,2021-03-06,ANTIOQUIA,503,20.0,31.3,6677930
666,2021-03-07,ANTIOQUIA,489,16.0,31.3,6677930
667,2021-03-08,ANTIOQUIA,492,14.0,31.3,6677930
668,2021-03-09,ANTIOQUIA,513,11.0,31.3,6677930
669,2021-03-10,ANTIOQUIA,519,12.0,31.3,6677930
670,2021-03-11,ANTIOQUIA,558,11.0,31.3,6677930
671,2021-03-12,ANTIOQUIA,639,15.0,31.3,6677930
672,2021-03-13,ANTIOQUIA,702,16.0,31.3,6677930
673,2021-03-14,ANTIOQUIA,755,15.0,31.3,6677930
674,2021-03-15,ANTIOQUIA,644,19.0,31.3,6677930
675,2021-03-16,ANTIOQUIA,732,18.0,31.3,6677930
676,2021-03-17,ANTIOQUIA,801,12.0,31.3,6677930
677,2021-03-18,ANTIOQUIA,894,14.0,31.3,6677930
678,2021-03-19,ANTIOQUIA,1008,21.0,31.3,6677930
679,2021-03-20,ANTIOQUIA,1083,21.0,31.3,6677930
680,2021-03-21,ANTIOQUIA,1160,28.0,31.3,6677930
681,2021-03-22,ANTIOQUIA,1243,29.0,31.3,6677930
682,2021-03-23,ANTIOQUIA,1151,23.0,31.3,6677930
683,2021-03-24,ANTIOQUIA,1001,15.0,31.3,6677930
684,2021-03-25,ANTIOQUIA,1052,33.0,31.3,6677930
685,2021-03-26,ANTIOQUIA,1434,25.0,31.3,6677930
686,2021-03-27,ANTIOQUIA,1668,34.0,31.3,6677930
687,2021-03-28,ANTIOQUIA,1935,24.0,31.3,6677930
688,2021-03-29,ANTIOQUIA,1442,32.0,31.3,6677930
689,2021-03-30,ANTIOQUIA,2299,35.0,31.3,6677930
690,2021-03-31,ANTIOQUIA,2574,49.0,31.3,6677930
691,2021-04-01,ANTIOQUIA,2668,44.0,31.3,6677930
692,2021-04-02,ANTIOQUIA,3008,43.0,31.3,6677930
693,2021-04-03,ANTIOQUIA,2353,33.0,31.3,6677930
694,2021-04-04,ANTIOQUIA,2305,62.0,31.3,6677930
695,2021-04-05,ANTIOQUIA,2479,65.0,31.3,6677930
696,2021-04-06,ANTIOQUIA,2716,73.0,31.3,6677930
697,2021-04-07,ANTIOQUIA,3045,74.0,31.3,6677930
698,2021-04-08,ANTIOQUIA,3850,62.0,31.3,6677930
699,2021-04-09,ANTIOQUIA,3101,81.0,31.3,6677930
700,2021-04-10,ANTIOQUIA,4370,81.0,31.3,6677930
701,2021-04-11,ANTIOQUIA,3973,88.0,31.3,6677930
702,2021-04-12,ANTIOQUIA,4125,105.0,31.3,6677930
703,2021-04-13,ANTIOQUIA,3795,105.0,31.3,6677930
704,2021-04-14,ANTIOQUIA,3949,118.0,31.3,6677930
705,2021-04-15,ANTIOQUIA,4124,109.0,31.3,6677930
706,2021-04-16,ANTIOQUIA,3543,120.0,31.3,6677930
707,2021-04-17,ANTIOQUIA,3168,123.0,31.3,6677930
708,2021-04-18,ANTIOQUIA,3065,118.0,31.3,6677930
709,2021-04-19,ANTIOQUIA,2001,134.0,31.3,6677930
710,2021-04-20,ANTIOQUIA,3401,123.0,31.3,6677930
711,2021-04-21,ANTIOQUIA,3420,106.0,31.3,6677930
712,2021-04-22,ANTIOQUIA,3496,119.0,31.3,6677930
713,2021-04-23,ANTIOQUIA,3518,88.0,31.3,6677930
714,2021-04-24,ANTIOQUIA,3003,28.0,31.3,6677930
715,2020-05-12,ARAUCA,1,,31.3,294206
716,2020-06-04,ARAUCA,1,,31.3,294206
717,2020-06-12,ARAUCA,1,,31.3,294206
718,2020-06-13,ARAUCA,1,,31.3,294206
719,2020-06-14,ARAUCA,1,,31.3,294206
720,2020-06-15,ARAUCA,41,,31.3,294206
721,2020-06-18,ARAUCA,5,,31.3,294206
722,2020-06-19,ARAUCA,2,,31.3,294206
723,2020-06-20,ARAUCA,2,,31.3,294206
724,2020-06-21,ARAUCA,6,,31.3,294206
725,2020-06-22,ARAUCA,9,,31.3,294206
726,2020-06-23,ARAUCA,2,,31.3,294206
727,2020-06-24,ARAUCA,4,,31.3,294206
728,2020-07-01,ARAUCA,4,,31.3,294206
729,2020-07-02,ARAUCA,2,,31.3,294206
730,2020-07-04,ARAUCA,14,,31.3,294206
731,2020-07-07,ARAUCA,33,,31.3,294206
732,2020-07-09,ARAUCA,6,,31.3,294206
733,2020-07-10,ARAUCA,6,,31.3,294206
734,2020-07-11,ARAUCA,1,,31.3,294206
735,2020-07-13,ARAUCA,6,,31.3,294206
736,2020-07-15,ARAUCA,13,,31.3,294206
737,2020-07-16,ARAUCA,2,,31.3,294206
738,2020-07-19,ARAUCA,4,,31.3,294206
739,2020-07-20,ARAUCA,6,1.0,31.3,294206
740,2020-07-21,ARAUCA,1,1.0,31.3,294206
741,2020-07-22,ARAUCA,2,,31.3,294206
742,2020-07-23,ARAUCA,1,1.0,31.3,294206
743,2020-07-25,ARAUCA,7,,31.3,294206
744,2020-07-28,ARAUCA,2,,31.3,294206
745,2020-07-29,ARAUCA,17,,31.3,294206
746,2020-07-30,ARAUCA,2,,31.3,294206
747,2020-07-31,ARAUCA,10,1.0,31.3,294206
748,2020-08-01,ARAUCA,5,,31.3,294206
749,2020-08-02,ARAUCA,22,1.0,31.3,294206
750,2020-08-03,ARAUCA,7,1.0,31.3,294206
751,2020-08-04,ARAUCA,2,,31.3,294206
752,2020-08-05,ARAUCA,2,,31.3,294206
753,2020-08-06,ARAUCA,54,,31.3,294206
754,2020-08-07,ARAUCA,26,1.0,31.3,294206
755,2020-08-08,ARAUCA,4,,31.3,294206
756,2020-08-09,ARAUCA,155,,31.3,294206
757,2020-08-10,ARAUCA,5,,31.3,294206
758,2020-08-11,ARAUCA,16,,31.3,294206
759,2020-08-12,ARAUCA,2,,31.3,294206
760,2020-08-13,ARAUCA,39,2.0,31.3,294206
761,2020-08-14,ARAUCA,6,,31.3,294206
762,2020-08-15,ARAUCA,5,1.0,31.3,294206
763,2020-08-16,ARAUCA,50,2.0,31.3,294206
764,2020-08-17,ARAUCA,2,1.0,31.3,294206
765,2020-08-18,ARAUCA,66,1.0,31.3,294206
766,2020-08-19,ARAUCA,20,,31.3,294206
767,2020-08-20,ARAUCA,48,,31.3,294206
768,2020-08-21,ARAUCA,1,,31.3,294206
769,2020-08-22,ARAUCA,3,1.0,31.3,294206
770,2020-08-23,ARAUCA,13,1.0,31.3,294206
771,2020-08-24,ARAUCA,5,1.0,31.3,294206
772,2020-08-25,ARAUCA,16,1.0,31.3,294206
773,2020-08-26,ARAUCA,4,1.0,31.3,294206
774,2020-08-27,ARAUCA,17,,31.3,294206
775,2020-08-28,ARAUCA,93,2.0,31.3,294206
776,2020-08-29,ARAUCA,16,,31.3,294206
777,2020-08-30,ARAUCA,10,,31.3,294206
778,2020-09-01,ARAUCA,45,2.0,31.3,294206
779,2020-09-02,ARAUCA,15,1.0,31.3,294206
780,2020-09-03,ARAUCA,10,1.0,31.3,294206
781,2020-09-04,ARAUCA,61,,31.3,294206
782,2020-09-05,ARAUCA,34,,31.3,294206
783,2020-09-06,ARAUCA,2,2.0,31.3,294206
784,2020-09-07,ARAUCA,1,2.0,31.3,294206
785,2020-09-08,ARAUCA,22,2.0,31.3,294206
786,2020-09-09,ARAUCA,25,1.0,31.3,294206
787,2020-09-10,ARAUCA,44,1.0,31.3,294206
788,2020-09-11,ARAUCA,11,,31.3,294206
789,2020-09-12,ARAUCA,68,,31.3,294206
790,2020-09-13,ARAUCA,40,,31.3,294206
791,2020-09-14,ARAUCA,20,,31.3,294206
792,2020-09-15,ARAUCA,9,2.0,31.3,294206
793,2020-09-16,ARAUCA,35,3.0,31.3,294206
794,2020-09-17,ARAUCA,37,,31.3,294206
795,2020-09-18,ARAUCA,18,2.0,31.3,294206
796,2020-09-19,ARAUCA,27,1.0,31.3,294206
797,2020-09-20,ARAUCA,26,1.0,31.3,294206
798,2020-09-21,ARAUCA,3,2.0,31.3,294206
799,2020-09-22,ARAUCA,4,3.0,31.3,294206
800,2020-09-23,ARAUCA,37,,31.3,294206
801,2020-09-24,ARAUCA,94,1.0,31.3,294206
802,2020-09-25,ARAUCA,28,,31.3,294206
803,2020-09-26,ARAUCA,24,2.0,31.3,294206
804,2020-09-27,ARAUCA,24,1.0,31.3,294206
805,2020-09-28,ARAUCA,5,2.0,31.3,294206
806,2020-09-29,ARAUCA,25,3.0,31.3,294206
807,2020-09-30,ARAUCA,7,1.0,31.3,294206
808,2020-10-01,ARAUCA,50,2.0,31.3,294206
809,2020-10-02,ARAUCA,66,1.0,31.3,294206
810,2020-10-03,ARAUCA,68,1.0,31.3,294206
811,2020-10-04,ARAUCA,24,,31.3,294206
812,2020-10-05,ARAUCA,22,2.0,31.3,294206
813,2020-10-06,ARAUCA,15,3.0,31.3,294206
814,2020-10-07,ARAUCA,6,2.0,31.3,294206
815,2020-10-08,ARAUCA,158,1.0,31.3,294206
816,2020-10-09,ARAUCA,21,1.0,31.3,294206
817,2020-10-10,ARAUCA,31,3.0,31.3,294206
818,2020-10-11,ARAUCA,16,2.0,31.3,294206
819,2020-10-12,ARAUCA,9,1.0,31.3,294206
820,2020-10-13,ARAUCA,10,1.0,31.3,294206
821,2020-10-14,ARAUCA,162,1.0,31.3,294206
822,2020-10-15,ARAUCA,49,,31.3,294206
823,2020-10-16,ARAUCA,64,5.0,31.3,294206
824,2020-10-17,ARAUCA,65,3.0,31.3,294206
825,2020-10-18,ARAUCA,36,3.0,31.3,294206
826,2020-10-19,ARAUCA,25,5.0,31.3,294206
827,2020-10-20,ARAUCA,43,,31.3,294206
828,2020-10-21,ARAUCA,24,1.0,31.3,294206
829,2020-10-22,ARAUCA,53,2.0,31.3,294206
830,2020-10-23,ARAUCA,174,3.0,31.3,294206
831,2020-10-24,ARAUCA,34,2.0,31.3,294206
832,2020-10-25,ARAUCA,25,1.0,31.3,294206
833,2020-10-26,ARAUCA,44,1.0,31.3,294206
834,2020-10-27,ARAUCA,105,1.0,31.3,294206
835,2020-10-28,ARAUCA,11,2.0,31.3,294206
836,2020-10-29,ARAUCA,49,1.0,31.3,294206
837,2020-10-30,ARAUCA,96,2.0,31.3,294206
838,2020-10-31,ARAUCA,66,1.0,31.3,294206
839,2020-11-01,ARAUCA,36,,31.3,294206
840,2020-11-02,ARAUCA,20,1.0,31.3,294206
841,2020-11-03,ARAUCA,12,2.0,31.3,294206
842,2020-11-04,ARAUCA,11,1.0,31.3,294206
843,2020-11-05,ARAUCA,31,3.0,31.3,294206
844,2020-11-06,ARAUCA,17,1.0,31.3,294206
845,2020-11-07,ARAUCA,105,3.0,31.3,294206
846,2020-11-08,ARAUCA,25,2.0,31.3,294206
847,2020-11-09,ARAUCA,6,,31.3,294206
848,2020-11-10,ARAUCA,27,2.0,31.3,294206
849,2020-11-11,ARAUCA,17,1.0,31.3,294206
850,2020-11-12,ARAUCA,58,,31.3,294206
851,2020-11-13,ARAUCA,19,,31.3,294206
852,2020-11-14,ARAUCA,39,1.0,31.3,294206
853,2020-11-15,ARAUCA,21,,31.3,294206
854,2020-11-16,ARAUCA,7,,31.3,294206
855,2020-11-17,ARAUCA,3,2.0,31.3,294206
856,2020-11-18,ARAUCA,13,,31.3,294206
857,2020-11-19,ARAUCA,3,1.0,31.3,294206
858,2020-11-20,ARAUCA,12,2.0,31.3,294206
859,2020-11-21,ARAUCA,32,1.0,31.3,294206
860,2020-11-22,ARAUCA,13,1.0,31.3,294206
861,2020-11-23,ARAUCA,12,,31.3,294206
862,2020-11-24,ARAUCA,108,,31.3,294206
863,2020-11-25,ARAUCA,14,,31.3,294206
864,2020-11-26,ARAUCA,30,,31.3,294206
865,2020-11-27,ARAUCA,18,,31.3,294206
866,2020-11-28,ARAUCA,8,1.0,31.3,294206
867,2020-11-29,ARAUCA,7,1.0,31.3,294206
868,2020-11-30,ARAUCA,6,,31.3,294206
869,2020-12-01,ARAUCA,8,,31.3,294206
870,2020-12-02,ARAUCA,13,,31.3,294206
871,2020-12-03,ARAUCA,55,1.0,31.3,294206
872,2020-12-04,ARAUCA,23,2.0,31.3,294206
873,2020-12-05,ARAUCA,25,,31.3,294206
874,2020-12-06,ARAUCA,29,,31.3,294206
875,2020-12-07,ARAUCA,8,2.0,31.3,294206
876,2020-12-08,ARAUCA,14,,31.3,294206
877,2020-12-09,ARAUCA,9,1.0,31.3,294206
878,2020-12-10,ARAUCA,15,1.0,31.3,294206
879,2020-12-11,ARAUCA,53,,31.3,294206
880,2020-12-12,ARAUCA,11,1.0,31.3,294206
881,2020-12-13,ARAUCA,5,,31.3,294206
882,2020-12-14,ARAUCA,14,2.0,31.3,294206
883,2020-12-15,ARAUCA,24,,31.3,294206
884,2020-12-16,ARAUCA,11,1.0,31.3,294206
885,2020-12-17,ARAUCA,7,1.0,31.3,294206
886,2020-12-18,ARAUCA,29,1.0,31.3,294206
887,2020-12-19,ARAUCA,21,,31.3,294206
888,2020-12-20,ARAUCA,8,,31.3,294206
889,2020-12-21,ARAUCA,3,1.0,31.3,294206
890,2020-12-22,ARAUCA,16,1.0,31.3,294206
891,2020-12-23,ARAUCA,16,1.0,31.3,294206
892,2020-12-24,ARAUCA,1,,31.3,294206
893,2020-12-25,ARAUCA,20,1.0,31.3,294206
894,2020-12-26,ARAUCA,5,2.0,31.3,294206
895,2020-12-27,ARAUCA,2,1.0,31.3,294206
896,2020-12-28,ARAUCA,7,,31.3,294206
897,2020-12-29,ARAUCA,11,1.0,31.3,294206
898,2020-12-30,ARAUCA,31,,31.3,294206
899,2020-12-31,ARAUCA,6,1.0,31.3,294206
900,2021-01-01,ARAUCA,24,,31.3,294206
901,2021-01-02,ARAUCA,7,1.0,31.3,294206
902,2021-01-03,ARAUCA,4,,31.3,294206
903,2021-01-05,ARAUCA,13,1.0,31.3,294206
904,2021-01-06,ARAUCA,24,1.0,31.3,294206
905,2021-01-07,ARAUCA,34,,31.3,294206
906,2021-01-08,ARAUCA,38,1.0,31.3,294206
907,2021-01-09,ARAUCA,37,,31.3,294206
908,2021-01-10,ARAUCA,4,1.0,31.3,294206
909,2021-01-11,ARAUCA,15,2.0,31.3,294206
910,2021-01-12,ARAUCA,6,2.0,31.3,294206
911,2021-01-13,ARAUCA,33,,31.3,294206
912,2021-01-14,ARAUCA,13,,31.3,294206
913,2021-01-15,ARAUCA,56,1.0,31.3,294206
914,2021-01-16,ARAUCA,72,,31.3,294206
915,2021-01-17,ARAUCA,51,4.0,31.3,294206
916,2021-01-18,ARAUCA,10,,31.3,294206
917,2021-01-19,ARAUCA,35,,31.3,294206
918,2021-01-20,ARAUCA,37,,31.3,294206
919,2021-01-21,ARAUCA,29,1.0,31.3,294206
920,2021-01-22,ARAUCA,7,2.0,31.3,294206
